"Backend Name","Backend Rate","V6 Function Name"
"HEDISPMHP2018AdolescentImmC1",Default,"measure.HEDISPMHP2018AdolescentImmC1"
HEDISMY2021IADANYT,alp.cln.enc,measure.HEDIS_MY2021_IAD
OHA2021WCV,alp.nec.age[7-11],measure.OHA_2021_WCV
HEDISMY2021CISCMB5,alp.cln.nec,measure.HEDIS_MY2021_CIS
"HEDISHPC2020IPUDischargeSurg",Default,"measure.HEDISHPC2020IPUDischargeSurg"
HEDISMY2021IETBOT,alp.nec,measure.HEDIS_MY2021_IET
"IPP2018AntibioticAvoidance",Default,"measure.IPP2018AntibioticAvoidance"
HEDISMY2020PODA,alp.cln,measure.HEDIS_MY2020_POD
"HEDISHP2018PsychosocialCare1to5",Default,"measure.HEDISHP2018PsychosocialCare1to5"
HEDISMY2021AAP,alp.age[65-200],measure.HEDIS_MY2021_AAP
HEDISMY2020MPTINP,Default,measure.HEDIS_MY2020_MPT
HEDISMY2020MPTED,alp.cln,measure.HEDIS_MY2020_MPT
"OHA2021TobaccoIntervention",alp.nec,measure.OHA_2021_CSP
HEDISPMNIMY2020COA4,Default,"measure.HEDISPMNIMY2020COA4"
HEDISHPCMY2020FUI30,Default,"measure.HEDISHPCMY2020FUI30"
HEDISCERTMY2020APM1,Default,"measure.HEDISCERTMY2020APM1"
"MH2020PlanAllCauseReadmission",Default,"measure.MH2020PlanAllCauseReadmission"
2021OHAPreventiveOral,alp.cln.nec,"measure.OHA_2021_PREVENTIVEDENTAL"
OHA2021CSP1,alp.clnonly.nec,measure.OHA_2021_CSP
HEDISHPMY2020MPTED,Default,"measure.HEDISHPMY2020MPTED"
"HEDISPM2020FUI30day13to17",Default,"measure.HEDISPM2020FUI30day13to17"
HEDISMY2020ASFB,alp.cln.nec,"measure.HEDIS_MY2020_ASFE"
HEDISMY2021OMW,Default,measure.HEDIS_MY2021_OMW
HEDISMY2021WCV,alp.clm,measure.HEDIS_MY2021_WCV
OHA2021AdultDiabetes,alp.cln,"measure.OHA_2021_AdultDiabetesOralEvaluation"
OHA2021DentalOral,alp.cln.age[6-14],"measure.OHA_2021_PREVENTIVEDENTAL"
"P4P2015AdultBMIAssessment",Default,"measure.P4P2015AdultBMIAssessment"
HEDISPMHP2020W34,Default,measure.HEDISPMHP2020W34
OHA2021DisparityEdUtil,alp.cln.enc,"measure.OHA_2021_DISPARITYEDUTIL"
HEDISMY2021CHL,alp.clm,measure.HEDIS_MY2021_CHL
Hedis2017WellChild3to6,Default,"measure.Hedis2017WellChild3to6"
"HEDISPMNI2020TelehealthAdjPDSFollowUp",Default,"measure.HEDISPMNI2020TelehealthAdjPDSFollowUp"
HEDISMY2020AAP,alp.cln.nec.age[45-64],measure.HEDIS_MY2020_AAP
AMPMY2020CDC1,alp.cln,measure.AMPMY2020CDC1
OHA2021DISPEDUTIL,alp.cln.enc,"measure.OHA_2021_DISPARITYEDUTIL"
"HEDISPMNI2020AntidepressantMedManagementAcute",Default,"measure.HEDISPMNI2020AntidepressantMedManagementAcute"
HEDISPMHPMY2020MPTOUT,Default,"measure.HEDISPMHPMY2020MPTOUT"
"CMSACO2020PREV10ScreenIntervention",Default,"measure.CMSACO2020PREV10ScreenIntervention"
HEDISMY2020W30B,alp.cln.enc,measure.HEDIS_MY2020_W30
HEDISMY2020DSFA,alp.nec.age[12-17],"measure.HEDIS_MY2020_DSFE"
HEDISMY2021CWP,alp.age[65-200],measure.HEDIS_MY2021_CWP
HEDISMY2020IETBT,alp.clm.age[13-64],measure.HEDIS_MY2020_IET
"HEDISPMHPMY2020IETAT13to17",Default,"measure.HEDISPMHPMY2020IETAT13to17"
HEDISHPCNEMY2020W30B,Default,"measure.HEDISHPCNEMY2020W30B"
"HEDISPMHPMY2020IETBAL18plus",Default,"measure.HEDISPMHPMY2020IETBAL18plus"
HEDISMY2020COA3,alp.clm,measure.HEDIS_MY2020_COA
"HEDISHP2020WCCNutrition3to11",Default,"measure.HEDISHP2020WCCNutrition3to11"
HEDISMY2020CISCMB6,alp.cln,measure.HEDIS_MY2020_CIS
OHA2021DentalOral,alp.clm.nec.age[1-5],"measure.OHA_2021_PREVENTIVEDENTAL"
"HEDISPM2020TelehealthAdjSAA",Default,"measure.HEDISPM2020TelehealthAdjSAA"
OHA2021DentalDentalOral,alp.cln.nec.age[1-5],"measure.OHA_2021_PREVENTIVEDENTAL"
"HEDISPMNIMY2020HDOAvoidance",Default,"measure.HEDISPMNIMY2020HDOAvoidance"
"2021OHAPreventiveDentalOralTotal",alp.clm.nec,"measure.OHA_2021_PREVENTIVEDENTAL"
HEDISHPNEMY2020AISPNEU,Default,"measure.HEDISHPNEMY2020AISPNEU"
HEDISMY2020PCR,alp.cln.enc,measure.HEDIS_MY2020_PCR
HEDISMY2020FUH30,alp.nec.age[65-200],measure.HEDIS_MY2020_FUH
HEDISMY2021URI,"alp.cln.inv.nec.age[65-200]",measure.HEDIS_MY2021_URI
"HEDISHPCNE2020ADHDFollowUpInitiation",Default,"measure.HEDISHPCNE2020ADHDFollowUpInitiation"
HEDISHP2018LeadScreening,Default,"measure.HEDISHP2018LeadScreening"
HEDISMY2020DMS,alp.cln,"measure.HEDIS_MY2020_DMSE"
HEDISMY2020CBP,alp.cln.nec,measure.HEDIS_MY2020_CBP
"HEDISHPNE2020FUA7day18andUp",Default,"measure.HEDISHPNE2020FUA7day18andUp"
"HEDISCERTMY2020IETAOP18plus",Default,"measure.HEDISCERTMY2020IETAOP18plus"
HEDISMY2020AAP,alp.clm.nec.age[20-44],measure.HEDIS_MY2020_AAP
HEDISMY2021COUA,ine,measure.HEDIS_MY2021_COU
HEDISHP2018CDCEyeExam,Default,"measure.HEDISHP2018CDCEyeExam"
UDS2015ColoCancerScreen,Default,"measure.UDS2015ColoCancerScreen"
HEDISMY2021FUA30,ine.age[13-17],measure.HEDIS_MY2021_FUA
HEDISMY2021COL,alp.cln.enc,measure.HEDIS_MY2021_COL
HEDISMY2020UOPA,Default,measure.HEDIS_MY2020_UOP
"HEDISPM2020CvdStatinReceived",Default,"measure.HEDISPM2020CvdStatinReceived"
HEDISPMMY2020CHL,Default,measure.HEDISPMMY2020CHL
"HEDISPMHP2020TelehealthAdjPrenatalCare",Default,"measure.HEDISPMHP2020TelehealthAdjPrenatalCare"
AMPMY2020PDC2,alp.clm.nec,measure.AMPMY2020PDC2
HEDISPMHPMY2020ASFB,Default,"measure.HEDISPMHPMY2020ASFB"
HEDISHPNEMY2020CDC1,Default,"measure.HEDISHPNEMY2020CDC1"
"HEDISPM2019CDCNephropathy",Default,"measure.HEDISPM2019CDCNephropathy"
HEDISMY2020PODB,alp.cln,measure.HEDIS_MY2020_POD
"HEDISPM2019AdolescentImmMCV",Default,"measure.HEDISPM2019AdolescentImmMCV"
HEDISMY2020PPC2,alp.nec,measure.HEDIS_MY2020_PPC
HEDISMY2020SPR,alp.cln,measure.HEDIS_MY2020_SPR
"HEDISHP2020ChildPrimaryCare7to19",Default,"measure.HEDISHP2020ChildPrimaryCare7to19"
CMSACO2021NIPREV10Screen,Default,"measure.CMSACO2021NIPREV10Screen"
HEDISHPCNE2020CWP,Default,"measure.HEDISHPCNE2020CWP"
HEDISMY2020CISCMB4,alp,measure.HEDIS_MY2020_CIS
HEDISHPC2020SPR,Default,measure.HEDISHPC2020SPR
HEDISMY2020IETBOT,alp.age[18-200],measure.HEDIS_MY2020_IET
OHA2021Dental,alp.clm.age[6-14],"measure.OHA_2021_PREVENTIVEDENTAL"
"HEDISPMHP2019MedMonitorAceArb",Default,"measure.HEDISPMHP2019MedMonitorAceArb"
HEDISPMHP2020APP1to11,Default,"measure.HEDISPMHP2020APP1to11"
"HEDISPM2018ChlamydiaScreening16to20",Default,"measure.HEDISPM2018ChlamydiaScreening16to20"
HEDISHPMY2020WCCB12to17,Default,"measure.HEDISHPMY2020WCCB12to17"
"HEDISPMNI2020LBPUseOfImaging",Default,"measure.HEDISPMNI2020LBPUseOfImaging"
HEDISMY2020ABXconcern,alp.nec,measure.HEDIS_MY2020_ABX
HEDISPMNI2020SMC,Default,measure.HEDISPMNI2020SMC
HEDISHPNEMY2020AMR19to50,Default,"measure.HEDISHPNEMY2020AMR19to50"
"HEDISHP2020BreastCancerScreening",Default,"measure.HEDISHP2020BreastCancerScreening"
"HEDISHPNE2019AntipsychAdhere",Default,"measure.HEDISHPNE2019AntipsychAdhere"
"MH2018AODInitiationOpioid",Default,"measure.MH2018AODInitiationOpioid"
"HEDISHP2018ChildhoodImmC2",Default,"measure.HEDISHP2018ChildhoodImmC2"
HEDISHP2020ADV7to10,Default,"measure.HEDISHP2020ADV7to10"
HEDISMY2021UOPA,alp.cln.nec,measure.HEDIS_MY2021_UOP
HEDISHPMY2020W30B,Default,"measure.HEDISHPMY2020W30B"
HEDISMY2021AMM3,alp.clm,measure.HEDIS_MY2021_AMM
HEDISMY2021DRRA,alp.clm.nec.age[12-64],"measure.HEDIS_MY2021_DRRE"
HEDISMY2021WCV,alp.cln.age[3-6],measure.HEDIS_MY2021_WCV
HEDISMY2021IETAOP,alp.cln.nec.age[13-64],measure.HEDIS_MY2021_IET
"CMS138v7TobaccoScreenInterventionClinicalSiteSpeci",Default,"measure.CMS138v7TobaccoScreenInterventionClinicalSiteSpeci"
"Hedis2017StatinTherapyDiabetes",Default,"measure.Hedis2017StatinTherapyDiabetes"
HEDISMY2021PRSTD,alp.clm.nec,"measure.HEDIS_MY2021_PRSE"
HEDISMY2020CISCMB6,alp,measure.HEDIS_MY2020_CIS
HEDISPMMY2020CWP18to64,Default,"measure.HEDISPMMY2020CWP18to64"
OHA2021AdolImmIMACMB1,alp.cln,measure.OHA_2021_AdolImm
HEDISMY2020IETBT,alp.cln.nec.age[13-17],measure.HEDIS_MY2020_IET
HEDISHPCNEMY2020CISDTP,Default,"measure.HEDISHPCNEMY2020CISDTP"
HEDISPMHP2020DMSPeriod1,Default,"measure.HEDISPMHP2020DMSPeriod1"
ACO2019PREV5,Default,measure.ACO2019PREV5
"HEDISPMNI2019UtilizationPHQ9AssessmentPeriod3",Default,"measure.HEDISPMNI2019UtilizationPHQ9AssessmentPeriod3"
HEDISMY2020FUH30,alp.cln.nec.age[6-17],measure.HEDIS_MY2020_FUH
"HEDISHPC2019OlderAdultsFuncStatus",Default,"measure.HEDISHPC2019OlderAdultsFuncStatus"
HEDISHPC2018CDCBPControl,Default,"measure.HEDISHPC2018CDCBPControl"
"PDI90v7CompositeAdmissionRateClaims",Default,"measure.PDI90v7CompositeAdmissionRateClaims"
HEDISMY2021IADTELOP,alp.cln,measure.HEDIS_MY2021_IAD
"CCO2020AODInitiationTotal18plus",Default,"measure.CCO2020AODInitiationTotal18plus"
HEDISHPMY2020ASFA,Default,"measure.HEDISHPMY2020ASFA"
HEDISMY2021AMBER,Default,measure.HEDIS_MY2021_AMB
"HEDISHPMY2020AAB3monthsto17",Default,"measure.HEDISHPMY2020AAB3monthsto17"
HEDISMY2021BILHDMCOMP,alp.clm.nec,measure.HEDIS_MY2021_CDC
HEDISMY2021COUA,alp.cln,measure.HEDIS_MY2021_COU
HEDISMY2021APP,alp.cln.nec.age[12-17],measure.HEDIS_MY2021_APP
HEDISMY2021OMW,alp.clm.nec,measure.HEDIS_MY2021_OMW
HEDISMY2021WCCA,age[12-17],measure.HEDIS_MY2021_WCC
"HEDISPMNI2020APMCholesterol12to17",Default,"measure.HEDISPMNI2020APMCholesterol12to17"
"HEDISHPNE2020PsychosocialCare12to17",Default,"measure.HEDISHPNE2020PsychosocialCare12to17"
AMPMY2020AMR,alp.cln.enc.age[5-11],measure.AMPMY2020AMR
"AZMedicaidMedUtilizationLA0to5",Default,"measure.AZMedicaidMedUtilizationLA0to5"
HEDISPMNI2020W15OneVisit,Default,"measure.HEDISPMNI2020W15OneVisit"
ACO2019PREV12NoEnc,Default,"measure.ACO2019PREV12NoEnc"
CMS347v1StatinCVD,Default,"measure.CMS347v1StatinCVD"
HEDISMY2020AMR,alp.clm.nec,measure.HEDIS_MY2020_AMR
HEDISMY2020CRE1,alp.nec.age[18-64],measure.HEDIS_MY2020_CRE
HEDISPMNIMY2020TRCE,Default,"measure.HEDISPMNIMY2020TRCE"
"HEDISHPC2019CopdSpirometry",Default,"measure.HEDISHPC2019CopdSpirometry"
HEDISMY2020IADOUTT,alp.cln.enc,measure.HEDIS_MY2020_IAD
"OHA2022ChildImmCMB3CISHIB",alp.cln.nec,"measure.OHA_2022_ChildhoodImmCMB3"
"Hedis2016PostpartumCareClaims",Default,"measure.Hedis2016PostpartumCareClaims"
HEDISMY2021IETAOP,alp.nec.age[13-17],measure.HEDIS_MY2021_IET
HEDISHPMY2020CDC2,Default,"measure.HEDISHPMY2020CDC2"
HEDISMY2021HFS,alp,measure.HEDIS_MY2021_HFS
HEDISHPNEMY2020FUA30,Default,"measure.HEDISHPNEMY2020FUA30"
HEDISMY2020DDE3,alp.cln,measure.HEDIS_MY2020_DDE
CMSCORE2021OUD3,alp.cln,"measure.CMS_CORE_2021_OUD"
HEDISMY2021PDS2,alp.cln.nec,"measure.HEDIS_MY2021_PDSE"
"HEDISPMHP2020ChildhoodImmC10",Default,"measure.HEDISPMHP2020ChildhoodImmC10"
"PC02CHCesareanBirthNQF0471",Default,"measure.PC02CHCesareanBirthNQF0471"
"HEDISPMNI2020TelehealthAdjDSFFollowUp12to17",Default,"measure.HEDISPMNI2020TelehealthAdjDSFFollowUp12to17"
CMSCORE2021OUD5,alp.cln,"measure.CMS_CORE_2021_OUD"
HEDISHPCNEMY2020ADV,Default,"measure.HEDISHPCNEMY2020ADV"
"HEDISHPMY2020IETBOP13to17",Default,"measure.HEDISHPMY2020IETBOP13to17"
"HEDISPMNI2020MMA75Percent12to18",Default,"measure.HEDISPMNI2020MMA75Percent12to18"
HEDISMY2020IETBOP,alp.nec.age[18-200],measure.HEDIS_MY2020_IET
"HEDISHPCNE2020PharyngitisTesting3to17",Default,"measure.HEDISHPCNE2020PharyngitisTesting3to17"
HEDISMY2021DDE1,Default,measure.HEDIS_MY2021_DDE
HEDISMY2021ABXmacro,alp.cln.enc,"measure.HEDIS_MY2021_ABXmacro"
HEDISHP2020CDCEyeExam,Default,"measure.HEDISHP2020CDCEyeExam"
"CMS164v6IvdAspirinClinicalSiteSpecific",Default,"measure.CMS164v6IvdAspirinClinicalSiteSpecific"
HEDISMY2020ABXazith,alp,measure.HEDIS_MY2020_ABX
HEDISHPNEMY2020COA2,Default,"measure.HEDISHPNEMY2020COA2"
"HEDISHP2017ChildPrimaryCare12to19",Default,"measure.HEDISHP2017ChildPrimaryCare12to19"
HEDISMY2020DMS1,alp.cln,"measure.HEDIS_MY2020_DMSE"
HEDISHPCMY2020ASFB,Default,"measure.HEDISHPCMY2020ASFB"
HEDISMY2020FUH30,alp.cln.nec,measure.HEDIS_MY2020_FUH
HEDISMY2021KED,alp.cln.enc,measure.HEDIS_MY2021_KED
HEDISMY2021FSPCHO,alp.cln.nec,measure.HEDIS_MY2021_FSP
HEDISMY2021CDC2,alp.clm.age[18-64],measure.HEDIS_MY2021_CDC
"HEDISHP2019CervicalCancerScreen",Default,"measure.HEDISHP2019CervicalCancerScreen"
HEDISPMMY2020ASFA,Default,"measure.HEDISPMMY2020ASFA"
HEDISMY2021FUH7,age[65-200],measure.HEDIS_MY2021_FUH
HEDISHPMY2020CDC9,Default,"measure.HEDISHPMY2020CDC9"
OHA2021AdultDiabetes,alp,"measure.OHA_2021_AdultDiabetesOralEvaluation"
"HEDIS2017MentalIllnessFollowUp7Day",Default,"measure.HEDIS2017MentalIllnessFollowUp7Day"
"HEDISPMHP2020FUI7day13to17",Default,"measure.HEDISPMHP2020FUI7day13to17"
HEDISMY2020URIA,alp.clm.nec.age[18-64],measure.HEDIS_MY2020_URI
HEDISMY2020PND1,alp.nec,measure.HEDIS_MY2020_PND
"HEDISHP2020AntidepressantMedManagementCont",Default,"measure.HEDISHP2020AntidepressantMedManagementCont"
HEDISMY2020FMC,alp.clm.nec,measure.HEDIS_MY2020_FMC
"HEDISHPNE2020TelehealthAdjW15SixPlusVisits",Default,"measure.HEDISHPNE2020TelehealthAdjW15SixPlusVisits"
"HEDISPM2018MedManageAsthma75Percent12to18",Default,"measure.HEDISPM2018MedManageAsthma75Percent12to18"
HEDISMY2020IADANYOT,alp,measure.HEDIS_MY2020_IAD
CMS347v2StatinCVD,Default,"measure.CMS347v2StatinCVD"
HEDISMY2021FUH7,alp.nec,measure.HEDIS_MY2021_FUH
HEDISCERTMY2020CISCMB3,Default,"measure.HEDISCERTMY2020CISCMB3"
"HEDISPM2019AdultAccessToHealthServices20to44",Default,"measure.HEDISPM2019AdultAccessToHealthServices20to44"
HEDISMY2021BILHDMCOMP,inv,measure.HEDIS_MY2021_CDC
HEDISMY2021CRE1,age[65-200],measure.HEDIS_MY2021_CRE
"HEDISHP2018MetabolicMonAntipsychotics12to17",Default,"measure.HEDISHP2018MetabolicMonAntipsychotics12to17"
HEDISMY2021DMS,alp.cln.enc,"measure.HEDIS_MY2021_DMSE"
HEDISMY2021IETBOP,alp.cln.nec.age[13-17],measure.HEDIS_MY2021_IET
HEDISMY2021FSPTHR,alp.nec,measure.HEDIS_MY2021_FSP
CMS131v8DmEyeExamCustom,Default,"measure.CMS131v8DmEyeExamCustom"
HEDISMY2021CDC2,"alp.cln.enc.inv.age[18-64]",measure.HEDIS_MY2021_CDC
HEDISMY2020BILHDMCOMP,alp.cln.enc,measure.HEDIS_MY2020_CDC
"HEDISPMHP2019ChildPrimaryCare7to11",Default,"measure.HEDISPMHP2019ChildPrimaryCare7to11"
HEDISPMHPMY2020WCV,Default,"measure.HEDISPMHPMY2020WCV"
"HEDISPMMY2020URI3monthsto17",Default,"measure.HEDISPMMY2020URI3monthsto17"
HEDISPMHP2020CBP,Default,measure.HEDISPMHP2020CBP
HEDISMY2021CRE3,alp,measure.HEDIS_MY2021_CRE
HEDISPMMY2020PDS2,Default,"measure.HEDISPMMY2020PDS2"
"CMS2v9DepressionScreenClinical",Default,"measure.CMS2v9DepressionScreenClinical"
HEDISMY2020IPUMAT,alp.cln,measure.HEDIS_MY2020_IPU
HEDISMY2021DSFA,alp.cln.nec,"measure.HEDIS_MY2021_DSFE"
HEDISCERTMY2020WCCA,Default,"measure.HEDISCERTMY2020WCCA"
HEDISMY2021IETBAL,alp.clm.nec,measure.HEDIS_MY2021_IET
HEDISPMHPMY2020IPUM,Default,"measure.HEDISPMHPMY2020IPUM"
HEDISMY2021FUH7,alp.clm.nec.age[6-17],measure.HEDIS_MY2021_FUH
HEDISMY2020ABXazith,alp.cln,measure.HEDIS_MY2020_ABX
"AZMedicaid2019DevelopmentalScreenFirst3YearsAge2",Default,"measure.AZMedicaid2019DevelopmentalScreenFirst3YearsAge2"
HEDISMY2020COUA,alp.nec.age[18-64],measure.HEDIS_MY2020_COU
HEDISMY2021PRSTDB,alp.nec,"measure.HEDIS_MY2021_PRSE"
HEDISMY2020DRRC,alp.cln.enc.age[12-64],measure.HEDIS_MY2020_DRR
HEDISHPMY2020WCV12to17,Default,"measure.HEDISHPMY2020WCV12to17"
"CMS147v8NIInfluenzaImmunization",Default,"measure.CMS147v8NIInfluenzaImmunization"
HEDISMY2021IADIOPOP,alp.clm.nec,measure.HEDIS_MY2021_IAD
HEDISMY2020DDE2,Default,measure.HEDIS_MY2020_DDE
HEDISMY2021SPR,alp.clm.nec,measure.HEDIS_MY2021_SPR
HEDISMY2020COA3,alp.nec,measure.HEDIS_MY2020_COA
HEDISMY2020IETBOT,alp.nec.age[13-64],measure.HEDIS_MY2020_IET
HEDISCERTMY2020IMACMB1,Default,"measure.HEDISCERTMY2020IMACMB1"
HEDISMY2020IADIOPAL,alp.cln.enc,measure.HEDIS_MY2020_IAD
HEDISMY2020ADD2,alp.nec,measure.HEDIS_MY2020_ADD
HEDISMY2021ABXclind,Default,"measure.HEDIS_MY2021_ABXclind"
HEDISMY2020APP,alp.cln.nec.age[12-17],measure.HEDIS_MY2020_APP
HEDISPMHPMY2020SPDA,Default,"measure.HEDISPMHPMY2020SPDA"
"HEDISHPCNE2020AntibioticAvoidBronchitis18to64",Default,"measure.HEDISHPCNE2020AntibioticAvoidBronchitis18to64"
"HEDISHPC2020AntibioticAvoidBronchitis3to17",Default,"measure.HEDISHPC2020AntibioticAvoidBronchitis3to17"
"HEDISPM2020TelehealthAdjW15TwoVisits",Default,"measure.HEDISPM2020TelehealthAdjW15TwoVisits"
HEDISPMNIMY2020CWP18to64,Default,"measure.HEDISPMNIMY2020CWP18to64"
"CMSACO2020PREV10Intervention",Default,"measure.CMSACO2020PREV10Intervention"
HEDISMY2021AMBER,alp.clm,measure.HEDIS_MY2021_AMB
"HEDISHPNE2020AntibioticAvoidBronchitis18to64",Default,"measure.HEDISHPNE2020AntibioticAvoidBronchitis18to64"
HEDISMY2020DDE3,alp.clm.nec,measure.HEDIS_MY2020_DDE
CMSCORE2021CCPMME60,alp.nec,"measure.CMS_CORE_2021_CCP"
"HEDISPMHP2020ChildhoodImmDTap",Default,"measure.HEDISPMHP2020ChildhoodImmDTap"
"HEDISHPCNE2019MedManageAsthma50Percent5to64",Default,"measure.HEDISHPCNE2019MedManageAsthma50Percent5to64"
HEDISMY2020FSPTHR,alp.cln.enc,measure.HEDIS_MY2020_FSP
HEDISMY2021HFS,alp.cln.enc,measure.HEDIS_MY2021_HFS
"HEDISHPCNE2019ASFFollowUpCare",Default,"measure.HEDISHPCNE2019ASFFollowUpCare"
HEDISMY2020FUH30,alp.cln.age[65-200],measure.HEDIS_MY2020_FUH
HEDISMY2021COUA,Default,measure.HEDIS_MY2021_COU
HEDISHPNEMY2020URI65Plus,Default,"measure.HEDISHPNEMY2020URI65Plus"
HEDISMY2020CISCMB4,alp.cln,measure.HEDIS_MY2020_CIS
"CCO2020AODEngagementOpioid13plus",Default,"measure.CCO2020AODEngagementOpioid13plus"
MH2022HRSN,alp.nec,measure.MH_2022_HRSN
HEDISMY2021IADANYT,alp.clm,measure.HEDIS_MY2021_IAD
HEDISMY2021IETBOT,alp.cln.enc.age[13-17],measure.HEDIS_MY2021_IET
CMS134v8DMNephropathy,Default,"measure.CMS134v8DMNephropathy"
HEDISMY2021TRCE,Default,measure.HEDIS_MY2021_TRC
HEDISMY2020ABXmisc,alp.clm.nec,measure.HEDIS_MY2020_ABX
"HEDISPMHP2019MedManageAsthma75Percent5to64",Default,"measure.HEDISPMHP2019MedManageAsthma75Percent5to64"
"HEDISHPCNE2020PNDFollowUp",Default,"measure.HEDISHPCNE2020PNDFollowUp"
"HEDISHPC2020FUI30day13to17",Default,"measure.HEDISHPC2020FUI30day13to17"
HEDISMY2020WCV,age[12-21],measure.HEDIS_MY2020_WCV
"HEDISHPNE2020BreastCancerScreening",Default,"measure.HEDISHPNE2020BreastCancerScreening"
"HEDISPMNI2018WellChild3to6",Default,"measure.HEDISPMNI2018WellChild3to6"
HEDISMY2021DSFA,Default,"measure.HEDIS_MY2021_DSFE"
OHA2021CSP3,alp.clnonly.nec,measure.OHA_2021_CSP
HEDISMY2021LSC,alp.cln,measure.HEDIS_MY2021_LSC
"HEDISPMHP2020APMBloodGlucoseAndCholesterol1to17",Default,"measure.HEDISPMHP2020APMBloodGlucoseAndCholesterol1to17"
HEDISMY2021IADEDAL,alp.cln,measure.HEDIS_MY2021_IAD
HEDISPMHP2019DentalVisit,Default,"measure.HEDISPMHP2019DentalVisit"
HEDISMY2020BCS,Default,measure.HEDIS_MY2020_BCS
HEDISMY2021ABXmacro,alp.nec,"measure.HEDIS_MY2021_ABXmacro"
HEDISMY2020AMBOV,alp.clm,measure.HEDIS_MY2020_AMB
"HEDISHPC2019CopdCorticosteroids",Default,"measure.HEDISHPC2019CopdCorticosteroids"
HEDISMY2020CRE2,alp.clm.age[18-64],measure.HEDIS_MY2020_CRE
HEDISMY2021AMR,alp.cln.age[12-18],measure.HEDIS_MY2021_AMR
"HEDISHPCNE2019PsychosocialCare",Default,"measure.HEDISHPCNE2019PsychosocialCare"
HEDISHPMY2020PCE2,Default,"measure.HEDISHPMY2020PCE2"
"HEDISHP2017ChildPrimaryCare25Mto6",Default,"measure.HEDISHP2017ChildPrimaryCare25Mto6"
HEDISMY2021AMBOV,alp.clm.nec,measure.HEDIS_MY2021_AMB
HEDISHPMY2020WCCA3to11,Default,"measure.HEDISHPMY2020WCCA3to11"
HEDISMY2021DRRC,alp.cln,"measure.HEDIS_MY2021_DRRE"
HEDISMY2021CISCMB2,alp,measure.HEDIS_MY2021_CIS
OHA2021Dental,alp.cln.enc.age[1-5],"measure.OHA_2021_PREVENTIVEDENTAL"
"HEDISPMNI2020DSFScreening65plus",Default,"measure.HEDISPMNI2020DSFScreening65plus"
HEDISMY2020FSPPROS,alp.clm,measure.HEDIS_MY2020_FSP
"HEDISHPNE2020APMCholesterol12to17",Default,"measure.HEDISHPNE2020APMCholesterol12to17"
HEDISMY2021ADD1,alp.clm,measure.HEDIS_MY2021_ADD
HEDISMY2021KED,alp.nec.age[18-64],measure.HEDIS_MY2021_KED
"CMSACO2021NIPREV10ScreenIntervention",Default,"measure.CMSACO2021NIPREV10ScreenIntervention"
"HEDISHPCNE2020COAMedReview",Default,"measure.HEDISHPCNE2020COAMedReview"
HEDISMY2020AAP,alp.clm.age[65-200],measure.HEDIS_MY2020_AAP
HEDISMY2020COUA,alp.cln.nec,measure.HEDIS_MY2020_COU
HEDISPMHPMY2020IETBAL,Default,"measure.HEDISPMHPMY2020IETBAL"
HEDISMY2020TRCE,alp,measure.HEDIS_MY2020_TRC
"HEDISHPC2020TelehealthAdjAntidepressantMedManage",Default,"measure.HEDISHPC2020TelehealthAdjAntidepressantMedManage"
HEDISMY2021IETAT,alp.nec.age[18-200],measure.HEDIS_MY2021_IET
HEDISMY2021COA4,alp.cln.nec,measure.HEDIS_MY2021_COA
"HEDISHP2020TelehealthAdjCvdStatinAdherence",Default,"measure.HEDISHP2020TelehealthAdjCvdStatinAdherence"
"HEDISPMNI2020ChildhoodImmDTap",Default,"measure.HEDISPMNI2020ChildhoodImmDTap"
CMSCORE2021OUD3,Default,"measure.CMS_CORE_2021_OUD"
HEDISMY2021IETAAL,alp.clm,measure.HEDIS_MY2021_IET
AMPMY2020CDC7,alp,measure.AMPMY2020CDC7
"HEDISPM2019BreastCancerScreening",Default,"measure.HEDISPM2019BreastCancerScreening"
"HEDISPMHP2019MetabolicMonAntipsychotics12to17",Default,"measure.HEDISPMHP2019MetabolicMonAntipsychotics12to17"
HEDISMY2021DRRA,age[12-64],"measure.HEDIS_MY2021_DRRE"
"HEDISHPCNE2018OlderAdultsAdvCarePlan",Default,"measure.HEDISHPCNE2018OlderAdultsAdvCarePlan"
"CCO2020AODInitiationAlcohol13plus",Default,"measure.CCO2020AODInitiationAlcohol13plus"
"HEDISHP2020MentalIllnessFollowUp30Day",Default,"measure.HEDISHP2020MentalIllnessFollowUp30Day"
HEDISMY2021AHUT,alp.nec,measure.HEDIS_MY2021_AHU
HEDISMY2021PRSCMBA,alp.cln,"measure.HEDIS_MY2021_PRSE"
"HEDISPMMY2020IETAAL13to17",Default,"measure.HEDISPMMY2020IETAAL13to17"
OHA2022CSP2,Default,measure.OHA_2022_CSP
"HEDISPM2020CDCA1cPoorControl",Default,"measure.HEDISPM2020CDCA1cPoorControl"
HEDISMY2020OSW,alp,measure.HEDIS_MY2020_OSW
HEDISMY2020MPTED,alp,measure.HEDIS_MY2020_MPT
OHA2021DentalDentalOral,alp.nec,"measure.OHA_2021_PREVENTIVEDENTAL"
"OHA2022ChildImmCMB3CISVZV",alp.clm,"measure.OHA_2022_ChildhoodImmCMB3"
"Hedis2017FrequencyOfPrenatalCare61to80",Default,"measure.Hedis2017FrequencyOfPrenatalCare61to80"
